鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
中山區,建物,臺北市中山區中山北路二段128巷6弄1~30號,0.0,商,,,1060524,土地0建物1車位0,七層,8,套房(1房1廳1衛),商業用,鋼筋混凝土造,0660415,39.12,1,1,1,有,無,有,16000,409,,0.0,0,,RPQPMLPJOHMFFCA18CC
內湖區,建物,臺北市內湖區內湖路二段263巷9弄1~30號,0.0,商,,,1060519,土地0建物0車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840517,50.81,1,1,1,有,有,有,28000,551,,0.0,0,本物件為分租套房,RPUPMLPJOHMFFCA58CC
內湖區,建物,臺北市內湖區金湖路91~120號,0.0,住,,,1060526,土地0建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990518,177.85,3,2,2,有,有,有,58582,329,坡道平面,0.0,0,,RPXPMLPJOHMFFCA88CC
中山區,建物,臺北市中山區新生北路二段31~60號,0.0,商,,,1060527,土地0建物1車位0,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,78.9,1,2,1,有,有,有,33000,418,,0.0,0,,RPOQMLPJOHMFFCA08CC
中山區,建物,臺北市中山區吉林路91~120號,0.0,商,,,1060525,土地0建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041014,59.9,2,1,1,有,有,有,52000,868,升降機械,0.0,0,,RPPQMLPJOHMFFCA18CC
中山區,建物,臺北市中山區雙城街13巷1~30號,0.0,商,,,1060529,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010327,160.97000000000003,2,2,2,有,有,有,50000,311,,0.0,0,,RPRQMLPJOHMFFCA38CC
北投區,建物,臺北市北投區大度路三段271~300號,0.0,住,,,1060501,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971013,81.03,2,1,1,有,有,無,24500,302,,0.0,0,,RPSNMLPJOHMFFEA38CC
北投區,建物,臺北市北投區崇仰三路1~30號,0.0,住,,,1060501,土地0建物1車位1,全,2,透天厝,住家用,加強磚造,0540430,264.93,2,1,2,有,有,無,100000,377,一樓平面,30.1,0,,RPTNMLPJOHMFFEA48CC
士林區,建物,臺北市士林區基河路241~270號,0.0,住,,,1060501,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961025,235.18,3,2,3,有,有,有,66610,283,,0.0,0,,RPQOMLPJOHMFFEA28CC
士林區,建物,臺北市士林區天玉街38巷18弄1~30號,0.0,住,,,1060501,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830704,193.28,4,2,2,有,有,有,75000,388,,0.0,0,,RPSOMLPJOHMFFEA48CC
士林區,建物,臺北市士林區忠義街151~180號,0.0,住,,,1060501,土地0建物1車位0,九層,10,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950704,185.96999999999997,4,2,2,有,有,有,85000,457,,0.0,0,,RPTOMLPJOHMFFEA58CC
大安區,建物,臺北市大安區安和路二段211~240號,0.0,住,,,1060501,土地0建物1車位0,十五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740612,99.17,2,1,1,有,有,有,50000,504,,0.0,0,,RPQOMLPJOHMFFFA38CC
大安區,建物,臺北市大安區建國南路二段331~360號,0.0,住,,,1060501,土地0建物1車位0,見其他登記事項,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0780221,161.52,3,0,2,有,無,無,60000,371,,0.0,0,,RPROMLPJOHMFFFA48CC
大安區,建物,臺北市大安區和平東路二段181~210號,0.0,商,,,1060501,土地0建物1車位0,十二層,12,辦公商業大樓,住家用,鋼筋混凝土造,0720218,38.85,0,0,0,無,有,無,14000,360,,0.0,0,,RPPNMLQJOHMFFFA28CC
士林區,建物,臺北市士林區中山北路七段14巷1~30號,0.0,住,,,1060501,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660929,152.96,4,2,2,有,有,有,67000,438,坡道平面,0.0,0,,RPQNMLQJOHMFFEA28CC
北投區,建物,臺北市北投區溫泉路61~90號,0.0,其他,,,1060501,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831128,89.72,3,2,2,有,有,有,27000,301,,0.0,0,,RPTNMLQJOHMFFEA58CC
內湖區,建物,臺北市內湖區民權東路六段421~450號,0.0,住,,,1060524,土地0建物1車位0,一層,9,店面(店鋪),見其他登記事項,鋼筋混凝土造,0980629,52.69,0,0,0,無,有,無,23000,437,,0.0,0,,RPXNMLQJOHMFFCA78CC
中山區,建物,臺北市中山區中山北路一段1~30號,0.0,商,,,1060519,土地0建物1車位0,十四層,18,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,0860630,284.3,2,0,0,有,有,無,157500,554,,0.0,0,,RPRPMLQJOHMFFCA38CC
中山區,建物,臺北市中山區松江路271~300號,0.0,其他,,,1060523,土地0建物1車位0,四層,13,辦公商業大樓,商業用,鋼筋混凝土造,0990105,429.62,0,0,0,無,有,無,162000,377,,0.0,0,,RPSPMLQJOHMFFCA48CC
內湖區,建物,臺北市內湖區康樂街181~210號,0.0,住,,,1060518,土地0建物1車位0,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970331,41.900000000000006,0,0,0,無,有,有,17000,406,,0.0,0,,RPTPMLQJOHMFFCA58CC
內湖區,建物,臺北市內湖區內湖路二段103巷61~90號,0.0,住,,,1060522,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711126,132.55,2,2,2,有,有,有,30000,226,,0.0,0,,RPRQMLQJOHMFFCA48CC
信義區,建物,臺北市信義區光復南路421~450號,0.0,商,,,1060517,土地0建物1車位0,一層,15,其他,見其他登記事項,鋼筋混凝土造,0970205,224.29000000000002,0,0,0,無,無,無,120000,535,,0.0,0,,RPPPMLQJOHMFFDA28CC
南港區,建物,臺北市南港區忠孝東路五段961~990號,0.0,商,,,1060521,土地0建物1車位0,見其他登記事項,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0780114,216.57,0,0,0,無,有,無,125000,577,,0.0,0,,RPUPMLQJOHMFFDA78CC
中正區,建物,臺北市中正區博愛路31~60號,0.0,商,,,1060518,土地0建物1車位0,三層,13,辦公商業大樓,見使用執照,鋼骨混凝土造,0910828,784.6800000000001,0,0,0,無,有,無,285000,363,,0.0,0,第三年起租金調整為299250元(含稅),RPROMLQJOHMFFBA18CC
大同區,建物,臺北市大同區迪化街一段72巷8弄1~30號,0.0,其他,,,1060519,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0610424,117.36,0,0,1,有,無,有,50000,426,,0.0,0,,RPTOMLQJOHMFFBA38CC
大同區,建物,臺北市大同區承德路三段211~240號,0.0,商,,,1060522,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020419,165.23000000000002,4,1,2,有,有,有,60000,363,,0.0,0,,RPRNMLRJOHMFFBA18CC
大同區,建物,臺北市大同區太原路1~30號,0.0,商,,,1060519,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000418,91.9,2,1,1,有,無,有,45000,490,,0.0,0,,RPQOMLRJOHMFFBA18CC
大同區,建物,臺北市大同區重慶北路二段181~210號,0.0,商,,,1060517,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700314,122.42,3,2,2,有,無,無,26000,212,,0.0,0,,RPSOMLRJOHMFFBA38CC
大同區,建物,臺北市大同區華陰街61~90號,0.0,住,,,1060524,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020118,176.19,3,2,2,有,有,有,97000,551,,0.0,0,,RPUOMLRJOHMFFBA58CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1060519,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,147.9,2,2,2,有,有,有,74779,506,,0.0,0,,RPQNMLRJOHMFFCA18CC
中山區,建物,臺北市中山區雙城街13巷1~30號,0.0,商,,,1060520,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010327,174.39,2,2,1,有,有,有,76900,441,,0.0,0,租金含第四台及網路費用。,RPRNMLRJOHMFFCA28CC
中山區,建物,臺北市中山區北安路811~840號,0.0,住,,,1060524,土地0建物1車位0,六層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0991224,44.989999999999995,1,1,1,有,有,無,24000,533,,0.0,0,,RPOOMLRJOHMFFCA08CC
北投區,建物,臺北市北投區天母西路117巷52弄1~30號,0.0,住,,,1060501,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730607,141.68,4,2,2,有,有,無,38000,268,,0.0,0,,RPWNMLRJOHMFFEA98CC
大安區,建物,臺北市大安區仁愛路四段112巷9弄1~30號,0.0,商,,,1060501,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0720121,130.83,0,0,0,無,有,無,92000,703,,0.0,0,,RPUNMLRJOHMFFFA88CC
大安區,建物,臺北市大安區辛亥路一段91~120號,0.0,住,,,1060501,土地0建物1車位0,二十一層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791219,176.39,4,2,2,有,有,有,52000,295,,0.0,0,,RPXNMLRJOHMFFFA56CC
大安區,建物,臺北市大安區和平東路二段96巷15弄31~60號,0.0,住,,,1060501,土地0建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000321,89.78999999999999,1,2,1,有,無,有,38000,423,其他,0.0,0,,RPPNMLSJOHMFFFA48CC
大安區,建物,臺北市大安區羅斯福路271~300號,0.0,商,,,1060501,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.85,0,0,0,無,有,無,30000,371,,0.0,0,,RPWNMLSJOHMFFFA56CC
大安區,建物,臺北市大安區信義路三段181~210號,0.0,商,,,1060501,土地0建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,0710519,83.89,0,0,0,無,有,無,135000,1609,,0.0,0,,RPQOMLSJOHMFFFA68CC
大安區,建物,臺北市大安區建國南路二段322巷1~30號,0.0,住,,,1060501,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750513,137.24,4,2,2,有,有,有,39000,284,,0.0,0,,RPSOMLSJOHMFFFA88CC
士林區,建物,臺北市士林區忠誠路二段91~120號,0.0,住,,,1060501,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750812,147.91,3,2,2,有,有,有,55000,372,,0.0,0,,RPQNMLSJOHMFFEA48CC
士林區,建物,臺北市士林區中山北路七段14巷82弄1~30號,0.0,住,,,1060501,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770419,115.34,3,2,2,有,有,無,26000,225,,0.0,0,,RPUNMLSJOHMFFEA88CC
士林區,建物,臺北市士林區芝玉路一段211~240號,0.0,住,,,1060501,土地0建物1車位2,十三層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0971112,198.23,2,2,2,有,有,有,65000,328,坡道平面,30.58,0,,RPXNMLSJOHMFFEA56CC
北投區,建物,臺北市北投區石牌路二段315巷34弄1~30號,0.0,住,,,1060501,土地0建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040804,208.05,4,2,2,有,有,有,58000,279,坡道平面,37.49,0,,RPOOMLSJOHMFFEA38CC
中山區,建物,臺北市中山區南京東路二段91~120號,0.0,商,,,1060522,土地0建物1車位0,八層,12,辦公商業大樓,商業用,鋼筋混凝土造,0670111,102.0,0,0,0,無,有,無,45408,445,,0.0,0,,RPPOMLSJOHMFFCA38DC
中山區,建物,臺北市中山區民權東路二段1~30號,0.0,商,,,1060525,土地0建物1車位0,十一層,12,辦公商業大樓,住家用,鋼筋混凝土造,0730406,125.98,0,0,0,無,無,無,54200,430,,0.0,0,,RPSOMLSJOHMFFCA68DC
內湖區,建物,臺北市內湖區內湖路一段120巷15弄1~30號,220.0,工,,,1060518,土地0建物1車位0,三層,7,廠辦,見使用執照,鋼筋混凝土造,0880528,910.55,0,0,0,無,有,無,386421,424,,0.0,0,,RPTPMLSJOHMFFCA78CC
萬華區,建物,臺北市萬華區桂林路1~30號,0.0,商,,,1060523,土地0建物1車位0,十五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030805,165.82999999999998,2,2,2,有,有,有,46000,277,,0.0,0,,RPUNMLSJOHMFFBA58CC
松山區,建物,臺北市松山區民權東路三段106巷3弄61~90號,0.0,住,,,1060526,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740301,124.06,3,2,2,有,無,有,55000,443,,0.0,0,,RPPOMLSJOHMFFDA38CC
信義區,建物,臺北市信義區忠孝東路五段451~480號,0.0,商,,,1060526,土地0建物1車位0,十層,11,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0941006,73.12,1,1,1,有,有,有,25000,342,,0.0,0,,RPQOMLSJOHMFFDA48CC
大同區,建物,臺北市大同區南京西路61~90號,0.0,商,,,1060525,土地0建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951115,39.67,1,1,1,有,有,有,27000,681,,0.0,0,,RPTNMLTJOHMFFBA58CC
中山區,建物,臺北市中山區松江路271~300號,0.0,商,,,1060522,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711220,92.03,3,2,2,有,有,無,36000,391,,0.0,0,,RPTNMLTJOHMFFCA68CC
中山區,建物,臺北市中山區長春路301~330號,0.0,商,,,1060519,土地0建物1車位0,四層,11,辦公商業大樓,商業用,鋼筋混凝土造,0820309,178.84,0,0,0,無,有,無,73788,413,,0.0,0,前承租方仍在使用，5月中旬才轉交新承租方使用,RPROMLTJOHMFFCA68DC
中正區,房地(土地+建物),臺北市中正區重慶南路二段31~60號,47.64,住,,,1060517,土地3建物1車位0,地下層,12,其他,見使用執照,鋼筋混凝土造,,410.59,0,3,1,有,有,無,60000,146,,0.0,0,第三年起租金為新台幣65000元,RPTNMLTJOHMFFAA48CC
文山區,建物,臺北市文山區興隆路三段31~60號,0.0,商,,,1060517,土地0建物1車位0,一層,2,店面(店鋪),見其他登記事項,加強磚造,0681117,68.35,0,0,0,無,無,無,145000,2121,,0.0,0,租金:第1-3年每月145000元，第4-5年每月149350元,RPVOMLTJOHMFFAA78CC
大安區,建物,臺北市大安區復興南路一段61~90號,0.0,商,,,1060501,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0651230,73.66,2,1,1,有,有,有,30000,407,,0.0,0,,RPUNMLTJOHMFFFA56DC
士林區,建物,臺北市士林區天母東路31~60號,0.0,商,,,1060501,土地0建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750902,244.53,6,2,4,有,有,無,80000,327,坡道平面,0.0,0,,RPPNMLTJOHMFFEA48CC
士林區,建物,臺北市士林區天母東路105巷31~60號,0.0,住,,,1060501,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750321,114.47,3,2,2,有,有,無,34000,297,,0.0,0,,RPQNMLTJOHMFFEA58CC
北投區,建物,臺北市北投區榮華三路1~30號,0.0,住,,,1060501,土地0建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960521,194.82,3,2,2,有,有,有,70000,359,坡道平面,0.0,0,,RPWNMLTJOHMFFEA56CC
北投區,建物,臺北市北投區崇仰六路31~60號,0.0,住,,,1060501,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0590414,263.22,4,2,4,有,有,無,135000,513,,0.0,0,,RPXNMLTJOHMFFEA66CC
北投區,建物,臺北市北投區裕民二路31~60號,0.0,商,,,1060501,土地0建物1車位0,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,0950630,64.39,0,1,1,有,有,無,32000,497,,0.0,0,,RPPPMLTJOHMFFEA68CC
士林區,建物,臺北市士林區磺溪街55巷1~30號,38.05,住,,,1060501,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710920,123.18,3,2,2,有,無,無,26000,211,,0.0,0,,RPOOMLMKOHMFFEA97DC
中正區,建物,臺北市中正區寧波東街9巷1~30號,0.0,住,,,1060525,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600215,124.28,3,2,2,有,無,無,30000,241,,0.0,0,,RPRNMLMKOHMFFAA67CC
文山區,建物,臺北市文山區萬慶街13巷1~30號,0.0,其他,,,1060526,土地0建物1車位0,全,3,透天厝,住家用,加強磚造,0580830,45.05,2,1,1,有,無,有,12500,277,,0.0,0,,RPXNMLMKOHMFFAA28CC
中正區,建物,臺北市中正區南昌路一段121~150號,0.0,商,,,1060525,土地0建物1車位0,十八層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990301,174.78,5,3,3,有,有,有,80000,458,,0.0,0,,RPOOMLMKOHMFFAA57DC
中山區,建物,臺北市中山區新生北路二段62巷1~30號,0.0,商,,,1060526,土地0建物1車位0,八層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,76.96000000000001,2,1,1,有,有,無,45000,585,,0.0,0,,RPVNMLMKOHMFFCA28CC
中正區,建物,臺北市中正區中華路一段1~30號,0.0,商,,,1060527,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041214,57.269999999999996,1,1,1,有,無,有,25000,437,,0.0,0,,RPPOMLMKOHMFFBA67CC
大同區,建物,臺北市大同區延平北路一段61~90號,0.0,商,,,1060526,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040522,180.07999999999998,5,2,3,有,有,無,55000,305,,0.0,0,,RPQOMLMKOHMFFBA77CC
南港區,建物,臺北市南港區經貿二路235巷31~60號,0.0,住,,,1060526,土地0建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990409,178.14,4,2,2,有,有,無,39000,219,坡道平面,33.67,0,,RPOOMLMKOHMFFDA77CC
南港區,建物,臺北市南港區經貿二路157巷36弄61~90號,0.0,住,,,1060527,土地0建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030224,180.62,4,2,2,有,有,有,36000,199,坡道平面,38.28,0,,RPXNMLNKOHMFFDA68CC
松山區,建物,臺北市松山區民權東路三段151~180號,0.0,住,,,1060526,土地0建物1車位0,二層,12,辦公商業大樓,見使用執照,鋼筋混凝土造,0711018,407.04999999999995,7,0,0,有,有,無,184935,454,,0.0,0,,RPVOMLNKOHMFFDA58CC
中正區,建物,臺北市中正區北平東路1~30號,0.0,商,,,1060525,土地0建物1車位0,六層,14,辦公商業大樓,見使用執照,鋼筋混凝土造,0900504,223.37,1,0,0,有,有,無,110000,492,,0.0,0,,RPSPMLNKOHMFFBA18CC
內湖區,建物,臺北市內湖區港華街51巷1~30號,0.0,住,,,1060530,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740726,26.77,3,3,3,有,無,有,10500,392,,0.0,0,,RPTOMLNKOHMFFCA28CC
內湖區,建物,臺北市內湖區內湖路二段253巷31~60號,0.0,,,,1060519,土地0建物1車位0,一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971008,207.81,3,2,2,有,有,有,82000,395,,0.0,0,,RPXOMLNKOHMFFCA68CC
內湖區,建物,臺北市內湖區堤頂大道二段181~210號,0.0,其他,,,1060519,土地0建物1車位0,八層,8,辦公商業大樓,見使用執照,鋼筋混凝土造,0861114,465.74,1,1,0,有,有,有,120000,258,坡道平面,65.76,0,,RPSQMLNKOHMFFCA38CC
中正區,建物,臺北市中正區南昌路二段151~180號,0.0,商,,,1060520,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970214,186.29,3,2,2,有,有,有,66135,355,,0.0,0,"租金內含管理費、6,135元/月。",RPTNMLNKOHMFFAA97CC
中正區,建物,臺北市中正區羅斯福路三段151~180號,0.0,商,,,1060526,土地0建物1車位1,三層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1050126,259.15999999999997,3,1,3,有,有,無,120000,463,坡道平面,0.0,0,,RPQOMLOKOHMFFAA87CC
中正區,建物,臺北市中正區南海路1~30號,0.0,商,,,1060524,土地0建物0車位0,二層,10,辦公商業大樓,見使用執照,鋼筋混凝土造,0771110,320.78000000000003,0,0,0,無,有,無,145560,454,,0.0,0,,RPWOMLOKOHMFFAA48CC
大同區,房地(土地+建物)+車位,臺北市大同區承德路三段181~210號,112.0,商,,,1060301,土地2建物1車位1,三層,7,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1051130,782.0,0,0,0,無,有,無,319900,454,坡道平面,98.86,0,,RPPOMLOKOHMFFBA97DC
大安區,建物,臺北市大安區敦化南路一段181~210號,0.0,其他,,,1060501,土地0建物1車位0,見其他登記事項,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.66,2,1,1,有,有,有,55000,438,,0.0,0,,RPTNMLOKOHMFFFA58CC
大安區,建物,臺北市大安區信義路四段265巷12弄1~30號,0.0,住,,,1060501,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730718,107.18,3,2,2,有,無,有,43000,401,,0.0,0,,RPPOMLOKOHMFFFA28CC
內湖區,房地(土地+建物),臺北市內湖區瑞光路513巷31~60號,458.78,工,,,1060524,土地1建物1車位0,四層,10,廠辦,工業用,鋼筋混凝土造,0870917,458.78,0,0,0,無,有,無,180536,394,,0.0,0,,RPVNMLOKOHMFFCA48CC
內湖區,房地(土地+建物),臺北市內湖區瑞光路513巷31~60號,445.16,工,,,1060524,土地1建物1車位0,四層,10,廠辦,工業用,鋼筋混凝土造,0870917,445.16,0,0,0,無,有,無,158359,356,,0.0,0,,RPWNMLOKOHMFFCA58CC
中山區,建物,臺北市中山區新生北路二段149巷31~60號,0.0,商,,,1060517,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0611103,86.73,3,2,2,有,無,有,29000,334,,0.0,0,,RPSOMLOKOHMFFCA28CC
中山區,建物,臺北市中山區中山北路二段59巷1~30號,0.0,商,,,1060530,土地0建物1車位0,一層,14,套房(1房1廳1衛),商業用,鋼筋混凝土造,0880427,24.18,1,1,1,有,有,無,17000,703,,0.0,0,,RPWOMLOKOHMFFCA68CC
內湖區,建物,臺北市內湖區安康路434巷19弄1~30號,0.0,其他,,,1060528,土地0建物1車位0,一層,4,店面(店鋪),見使用執照,鋼筋混凝土造,0690813,83.21,2,2,1,有,無,無,23000,276,,0.0,0,,RPWRMLOKOHMFFCA98CC
信義區,建物,臺北市信義區松平路99巷1~30號,0.0,住,,,1060517,土地0建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850903,266.55,6,2,2,有,有,有,80000,300,坡道平面,0.0,0,,RPSOMLOKOHMFFDA38CC
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路255巷1~30號,32.36,住,,,1060530,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991201,113.98,2,2,2,有,有,有,40000,351,坡道平面,47.3,0,租金含管理費、車位管理費,RPOPMLOKOHMFFDA08CC
內湖區,建物,臺北市內湖區瑞湖街61~90號,0.0,其他,,,1060519,土地0建物1車位0,二層,9,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0960627,1712.5700000000002,0,0,0,無,有,無,571151,334,,0.0,0,,RPRNMLPKOHMFFCA18CC
內湖區,房地(土地+建物),臺北市內湖區成功路三段174巷1~30號,20.27,商,,,1060520,土地1建物1車位0,四層,11,辦公商業大樓,商業用,鋼筋混凝土造,0841215,130.11,0,0,0,無,有,無,42000,323,,0.0,0,,RPVOMLPKOHMFFCA68CC
中山區,建物,臺北市中山區南京東路二段91~120號,0.0,商,,,1060526,土地0建物1車位0,八層,12,辦公商業大樓,商業用,鋼筋混凝土造,0670111,102.0,0,0,0,無,有,無,45408,445,,0.0,0,,RPRPMLPKOHMFFCA38CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1060522,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,89.72,1,2,1,有,有,有,51111,570,,0.0,0,,RPTPMLPKOHMFFCA58CC
大安區,建物,臺北市大安區忠孝東路三段217巷4弄1~30號,0.0,住,,,1060501,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0600222,161.25,0,0,3,有,無,有,120000,744,,0.0,0,,RPSNMLPKOHMFFFA58CC
信義區,建物,臺北市信義區松德路151~180號,0.0,商,,,1060522,土地0建物1車位0,十五層,21,辦公商業大樓,見使用執照,鋼骨混凝土造,0841212,137.14999999999998,0,0,0,無,有,無,58000,423,,0.0,0,,RPXNMLPKOHMFFDA98DC
松山區,建物,臺北市松山區南京東路五段23巷15弄1~30號,0.0,住,,,1060515,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0721230,549.1899999999999,0,0,0,無,無,無,250000,455,,0.0,0,含地下一層,RPQOMLQKOHMFFDA48DC
大安區,建物,臺北市大安區仁愛路四段408巷1~30號,0.0,商,,,1060501,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970701,154.78,3,2,2,有,有,有,85000,549,,0.0,0,,RPROMLQKOHMFFFA68CC
大安區,建物,臺北市大安區忠孝東路三段251巷10弄1~30號,0.0,住,,,1060501,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,加強磚造,,84.84,4,2,2,有,無,有,45000,530,,0.0,0,,RPXOMLQKOHMFFFA66CC
中山區,建物,臺北市中山區松江路184巷26弄1~30號,0.0,住,,,1060519,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,164.92000000000002,2,1,2,有,有,有,55000,333,,0.0,0,,RPQPMLQKOHMFFCA38CC
中山區,房地(土地+建物),臺北市中山區南京東一段132巷1~30號,12.06,住,,,1060510,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010109,78.10000000000001,2,1,1,有,無,有,45000,576,,0.0,0,,RPSPMLQKOHMFFCA58CC
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路188巷31~60號,0.0,工,,,1060519,土地1建物1車位2,四層,8,廠辦,工業用,鋼筋混凝土造,0890805,225.54000000000002,0,0,0,無,有,無,78631,349,坡道平面,0.0,0,,RPWPMLQKOHMFFCA98CC
