╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
кO╛Ї░╧,дgжa,дхд╞мq2191~2220жa╕╣,0.3,жэ,,,1060301,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,ж│,120000,0,,0.0,0,╖ю╣sжaй╬ж│жXи╓и╧е╬дзецйЎбC┼vзQдHж@9дHбA║M╛Pнье╙│°о╤з╟╕╣A1FA10605220028бBA3FA10606020016бCе┐╜TецйЎдщ┤┴м░1060404,YPVOMLPJPHMFFAF86CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧ддеб╕Ї151~180╕╣,8.33,ифеL,,,1060401,дgжa3л╪кл1иожь0,д╗╝h,дGдQдE╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1011114,47.43,1,1,1,ж│,ж│,9380000,197765,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPSNMLQLOHMFFCF78CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧дj╞[╕ЇдGмq179л╤1~30╕╣,24.68,жэ,,,1060301,дgжa1л╪кл1иожь0,е|╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,,98.49,3,2,1,ж│,╡L,5800000,58889,,0.0,0,"╝Wн╚╡|е╤╢Rдшнt╛с,┐╦д═╢бдзецйЎбC║M╛Pнье╙│°о╤з╟╕╣A3FA10605220012",RPRPMLSLOHMFFAF09EA
кLдf░╧,дgжa,дOжцмq31~60жa╕╣,1.05,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,400000,380952,,0.0,0,,RPWNMLPJPHMFFBF88CA
дTк█░╧,й╨жa(дgжa+л╪кл),╖sе_елдTк█░╧▓LдЇ╞W╡є1~30╕╣,28.7,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060401,дgжa2л╪кл1иожь0,дG╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860508,62.4,1,1,1,ж│,ж│,2920000,46795,,0.0,0,,RPOQMLQJPHMFFEF98EA
оїдs░╧,й╨жa(дgжa+л╪кл),╖sе_елоїдs░╧оїкL╕ЇдGмq481~510╕╣,18.74,жэ,,,1060301,дgжa1л╪кл1иожь0,е|╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950710,83.52000000000001,2,1,1,ж│,ж│,6570000,78664,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPOOMLPJPHMFFBF18CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧е_╖s╕Їд@мq91~120╕╣,24.74,жэ,,,1060301,дgжa1л╪кл1иожь1,дGдQдT╝h,дGдQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1050902,293.85,0,0,0,╡L,╡L,57280000,211493,йY╣Dенн▒,35.78,2700000,дЄнFл╬,RPPNMLRKNHMFFCF38CA
▓`з|░╧,й╨жa(дgжa+л╪кл),╖sе_ел▓`з|░╧кQмf╡є1~30╕╣,35.86,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060301,дgжa1л╪кл1иожь0,е|╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0960601,105.65,3,2,2,ж│,ж│,6800000,64370,,0.0,0,,RPTOMLRKNHMFFCF88CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧е┴┼v╕Ї61~90╕╣,24.64,жэ,,,1060301,дgжa1л╪кл1иожь1,дC╝h,дGдQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеL╡n░Oи╞╢╡,0901115,257.06,4,2,2,ж│,ж│,40280000,156695,йY╣Dенн▒,40.72,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUOMLRKNHMFFCF98CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧жwе┴╡є121л╤1~30╕╣,8.79,жэ,,,1060301,дgжa1л╪кл1иожь1,дQдн╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841014,95.88,2,2,1,ж│,ж│,7450000,77701,йY╣D╛ў▒ё,0.0,0,ж@ж│дH╝╞2дHбCзt╝Wл╪й╬е╝╡n░Oл╪клбCиожьн▒┐n╡Lкk╖з║тбC,RPQNMLSKNHMFFCF58CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧дде┐╕Ї271~300╕╣,18.41,жэ,,,1060201,дgжa1л╪кл1иожь0,дQдG╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0750527,97.13000000000001,2,2,1,ж│,ж│,13000000,133841,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPTNMLSKNHMFFCF88CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧жN▓╗╡є15л╤1~30╕╣,49.42,ифеL,,,1060501,дgжa6л╪кл1иожь0,дG╝hбAдT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0780202,145.77,3,2,2,ж│,ж│,2430000,16670,йY╣Dенн▒,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPPOMLSKNHMFFCF58CA
╖sй▒░╧,дgжa,лC╝цмqе|дQд└дpмq451~480жa╕╣,1240.1,,дsйYжaлOи|░╧,┬l╕ое╬жa,1060501,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,30153600,24315,,0.0,0,,RPQOMLSKNHMFFCF68CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧жw▒d╕ЇдGмq206л╤1~30╕╣,19.75,жэ,,,1060401,дgжa1л╪кл1иожь1,дн╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870311,119.1,3,2,2,ж│,ж│,10500000,88161,йY╣D╛ў▒ё,18.63,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPUNMLTKNHMFFCF09CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧жwої╕Ї60л╤55з╦1~30╕╣,102.41,ифеL,,,1060401,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0700626,101.24,5,2,3,ж│,ж│,7950000,78526,,0.0,0,│╗╝╙д╬и╛дїл╤╝Wл╪,RPOOMLMLNHMFFCF97CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧жw┐│╕Ї121~150╕╣,57.45,ифеL,,,1060401,дgжa8л╪кл1иожь1,д╗╝h,дQе|╝h,ифеL,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1050406,148.51,0,0,1,╡L,ж│,13280000,85907,йY╣Dенн▒,18.37,2100000,,RPTOMLMLNHMFFCF48CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧жw┐│╕Ї121~150╕╣,57.45,ифеL,,,1060301,дgжa8л╪кл1иожь1,дE╝h,дQе|╝h,ифеL,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1050406,148.51,0,0,1,╡L,ж│,13180000,85907,йY╣Dенн▒,18.37,2000000,,RPUOMLMLNHMFFCF58CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧жw┐│╕Ї121~150╕╣,44.95,ифеL,,,1060401,дgжa8л╪кл1иожь1,дE╝h,дQе|╝h,ифеL,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1050406,119.12,0,0,1,╡L,ж│,9960000,79007,йY╣Dенн▒,18.37,2000000,,RPVOMLMLNHMFFCF68CA
╖sй▒░╧,дgжa,лC╝цмqе|дQд└дpмq451~480жa╕╣,3171.38,,дsйYжaлOи|░╧,┬l╕ое╬жa,1060501,дgжa5л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,76750000,24201,,0.0,0,,RPXNMLSKNHMFFCF66CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧ж╩з╘╡є29л╤2з╦1~30╕╣,30.69,жэ,,,1060301,дgжa1л╪кл1иожь0,дG╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,,74.06,3,2,1,ж│,╡L,7500000,101269,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPTNMLNLNHMFFCF48CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧дTе┴╕Ї51л╤1з╦1~30╕╣,33.86,жэ,,,1060301,дgжa3л╪кл1иожь0,дT╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0650825,85.13,3,2,2,ж│,╡L,9200000,108070,,0.0,0,дG┐╦╡е╢R╜ц,RPRNMLPLNHMFFCF48CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧дде┐╕Ї700л╤1~30╕╣,28.89,жэ,,,1060301,дgжa1л╪кл1иожь0,дK╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0890225,169.97,3,2,2,ж│,ж│,15500000,91193,,0.0,0,иожьи╧е╬╢╖и╠║▐йe╖|│Wйw,RPOOMLQLNHMFFCF38CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧жw┐│╕Ї121~150╕╣,46.8,ифеL,,,1060401,дgжa8л╪кл1иожь1,д╗╝h,дQе|╝h,ифеL,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1050406,123.45,0,0,1,╡L,ж│,10430000,79273,йY╣Dенн▒,18.37,2100000,,RPPNMLNJOHMFFCF97CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧жw▒d╕ЇдGмq181~210╕╣,45.01,жэ,,,1060301,дgжa1л╪кл2иожь0,е|╝hбA╢зеx,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700318,137.6,4,2,2,ж│,╡L,9500000,69041,,0.0,0,,RPSNMLQJOHMFFCF58CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧е┴▒┌╕Ї31~60╕╣,13.93,жэ,,,1060401,дgжa1л╪кл1иожь0,дG╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0890913,134.9,3,2,2,ж│,ж│,17300000,128243,д╔н░╛ў▒ё,0.0,0,,RPPPMLRJOHMFFCF58CA
ж┴дю░╧,дgжa,лOк°мq271~300жa╕╣,240.6,жэ,,,1060501,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,30000000,124688,,0.0,0,,RPUNMLQKNHMFFDF88CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧╗Aоp╡є8л╤5з╦1~30╕╣,170.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060301,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,466.9,6,4,5,ж│,ж│,36800000,78818,,0.0,0,,RPROMLRKNHMFFDF78CA
ж┴дю░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елж┴дю░╧кF╢╒╡є216л╤22з╦1~30╕╣,49.14,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060401,дgжa2л╪кл1иожь1,дQдн╝h,дGдQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0880407,189.70999999999998,3,2,2,ж│,ж│,11300000,59565,йY╣Dенн▒,0.0,0,,RPPPMLRKNHMFFDF68CA
ж┴дю░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елж┴дю░╧лOд@╡є31~60╕╣,20.86,жэ,,,1060401,дgжa1л╪кл1иожь1,дC╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0881129,133.5,3,2,2,ж│,ж│,7300000,54682,йY╣Dенн▒,35.06,0,,RPPPMLTKNHMFFDF88CA
ж┴дю░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елж┴дю░╧дjжP╕ЇдTмq211~240╕╣,41.94,дu,,,1060401,дgжa1л╪кл1иожь2,дK╝h,дQ╝h,╝t┐ь,дu╖~е╬,┐√╡м▓V╛одg│y,0810629,414.37,0,0,0,╡L,ж│,17183050,41469,йY╣Dенн▒,63.66,0,,RPPNMLLLNHMFFDF97CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧└sжw╕Ї28л╤1~30╕╣,3.55,░╙,,,1060401,дgжa1л╪кл1иожь0,дQ╝h,дGдQд╗╝h,оMй╨(1й╨1╞U1╜├),░╙╖~е╬,┐√╡м▓V╛одg│y,0860703,41.839999999999996,1,1,1,ж│,ж│,4900000,117113,,0.0,0,,RPRNMLMLNHMFFDF28CA
╕Uи╜░╧,й╨жa(дgжa+л╪кл),╖sе_ел╕Uи╜░╧║┐шy╕Ї91~120╕╣,108.06,░╙,,,1060401,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,░╙╖~е╬,е[▒j┐j│y,,113.88,3,3,1,ж│,╡L,6500000,57078,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPROMLMLNHMFFDF38CA
ж┴дю░╧,дgжa,й■д╤мq151~180жa╕╣,1.1,ифеL,,,1060501,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,28655,26050,,0.0,0,,RPUPMLNLNHMFFDF88CA
ж┴дю░╧,дgжa,й■д╤мq151~180жa╕╣,0.55,ифеL,,,1060501,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,14328,0,,0.0,0,,RPVPMLNLNHMFFDF98CA
ж┴дю░╧,дgжa,й■д╤мq151~180жa╕╣,0.55,ифеL,,,1060501,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,14328,0,,0.0,0,,RPWPMLNLNHMFFDF09CA
ж┴дю░╧,дgжa,й■д╤мq151~180жa╕╣,0.22,ифеL,,,1060501,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5731,0,,0.0,0,,RPXPMLNLNHMFFDF56CA
ж┴дю░╧,дgжa,й■д╤мq151~180жa╕╣,0.22,ифеL,,,1060501,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5731,0,,0.0,0,,RPOQMLNLNHMFFDF38CA
ж┴дю░╧,дgжa,й■д╤мq151~180жa╕╣,0.22,ифеL,,,1060501,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5731,0,,0.0,0,,RPPQMLNLNHMFFDF48CA
ж┴дю░╧,дgжa,й■д╤мq151~180жa╕╣,0.22,ифеL,,,1060501,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5731,0,,0.0,0,,RPQQMLNLNHMFFDF58CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧зB└я╡є97л╤1~30╕╣,22.47,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060401,дgжa1л╪кл1иожь0,дG╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0890929,54.57000000000001,2,1,1,ж│,ж│,3500000,64138,,0.0,0,,RPTOMLOLNHMFFDF78CA
ж┴дю░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елж┴дю░╧╖s╗Oдн╕Їд@мq61~90╕╣,21.81,дu,,,1060401,дgжa1л╪кл1иожь2,дQе|╝h,дGдQ╝h,┐ьд╜░╙╖~дj╝╙,дu░╙е╬,┐√│y,0830330,318.29999999999995,4,0,0,ж│,ж│,20220000,63523,йY╣Dенн▒,0.0,0,,RPQOMLNJOHMFFDF28CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧▒d╣ч╡є885л╤31~60╕╣,40.61,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060401,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0881014,97.34,3,2,2,ж│,ж│,4880000,50134,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPVNMLQJOHMFFDF98CA
ж┴дю░╧,иожь,╖sе_елж┴дю░╧дЇ╖╜╕ЇдGмq36л╤1~30╕╣,4.86,жэ,,,1060401,дgжa0л╪кл0иожь1,жaдU╝h,дQд╗╝h,ифеL,иги╧е╬░ї╖╙,┐√╡м▓V╛одg│y,0831224,26.23,0,0,0,ж│,ж│,1200000,,йY╣Dенн▒,26.23,1200000,,RPTOMLQJOHMFFDF88CA
дKи╜░╧,дgжa,дpдKи╜╩ммq╖м┬dдц┤Єдpмq121~150жa╕╣,36.17,ифеL,,,1060501,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,218800,6049,,0.0,0,,RPWPMLMKOHMFFEF09CA
дTк█░╧,й╨жa(дgжa+л╪кл),╖sе_елдTк█░╧к█│┬дT╡є1~30╕╣,21.02,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060501,дgжa2л╪кл1иожь0,дK╝h,дE╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860410,59.78,1,0,1,ж│,╡L,1750000,29274,,0.0,0,,RPORMLNKOHMFFEF58CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧иF▒[╕Ї156л╤1~30╕╣,33.06,жэ,,,1060401,дgжa1л╪кл1иожь1,дG╝h,д╗╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0801022,148.13,3,2,2,ж│,ж│,6800000,45906,д╔н░╛ў▒ё,0.0,0,,RPSPMLQKOHMFFEF09CA
дTнл░╧,дgжa,е├╝wмq901~930жa╕╣,54.25,ифеL,,,1060504,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3350000,61751,,0.0,0,(е]зt)д╜ж@│]мIлOпdжaдзецйЎбC,RPPQMLQKNHMFFGF98CA
─кмw░╧,дgжa,ддньмq481~510жa╕╣,59.19,ифеL,,,1060505,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6100000,103058,,0.0,0,д╜ж@│]мIлOпdжaдзецйЎбC,RPQNMLRKNHMFFGF88CA
дTнл░╧,иожь,╖sе_елдTнл░╧нл╖s╕ЇдTмq181~210╕╣,0.11,░╙,,,1060419,дgжa0л╪кл0иожь1,,,ифеL,,,,36.48,0,0,0,ж│,ж│,1350000,,йY╣Dенн▒,36.47,1350000,,RPQOMLRKNHMFFGF98CA
дTнл░╧,дgжa,йп║╓мq781~810жa╕╣,215.5,ифеL,,,1060508,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,28500000,132251,,0.0,0,(е]зt)д╜ж@│]мIлOпdжaдзецйЎбC,RPXOMLRKNHMFFGF07CA
дTнл░╧,й╨жa(дgжa+л╪кл),╖sе_елдTнл░╧нл╢з╕ЇдGмq19л╤1~30╕╣,29.87,жэ,,,1060420,дgжa1л╪кл1иожь0,дG╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0580720,89.66,3,1,1,ж│,╡L,7500000,83649,,0.0,0,,RPWNMLSKNHMFFGF96CA
дTнл░╧,дgжa,е·┐│мq61~90жa╕╣,0.57,ифеL,,,1060323,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,193116,0,,0.0,0,,RPROMLSKNHMFFGF56CA
дTнл░╧,дgжa,дj┤╝мq421~450жa╕╣,6.96,ифеL,,,1060321,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,761319,109385,,0.0,0,,RPSOMLSKNHMFFGF66CA
дTнл░╧,дgжa,е├╝wмq751~780жa╕╣,13.78,ифеL,,,1060321,дgжa11л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1609604,116807,,0.0,0,,RPTOMLSKNHMFFGF76CA
дTнл░╧,дgжa,дп┐│мq2521~2550жa╕╣,2.17,ифеL,,,1060329,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,265758,122469,,0.0,0,,RPUOMLSKNHMFFGF86CA
дTнл░╧,й╨жa(дgжa+л╪кл),╖sе_елдTнл░╧нлжw╡є87л╤1~30╕╣,22.12,жэ,,,1060419,дgжa1л╪кл1иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0710220,69.7,3,2,1,ж│,╡L,6800000,97561,,0.0,0,,RPPNMLSKNHMFFGF88CA
дTнл░╧,дgжa,дTйMмq301~330жa╕╣,0.42,ифеL,,,1060503,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,49000,0,,0.0,0,,RPQNMLSKNHMFFGF98CA
дTнл░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдTнл░╧е·┤_╕Їд@мq31~60╕╣,20.41,жэ,,,1060416,дgжa1л╪кл1иожь1,дC╝h,дTдQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√░й┐√╡м▓V╛одg│y,1040304,215.79000000000002,3,2,2,ж│,ж│,24350000,123249,йY╣Dенн▒,34.45,2000000,,RPRNMLMLNHMFFGF58CA
дTнл░╧,й╨жa(дgжa+л╪кл),╖sе_елдTнл░╧дпйў╡є1~30╕╣,13.54,жэ,,,1060503,дgжa1л╪кл1иожь0,дG╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050817,73.0,2,1,1,ж│,ж│,10660000,146027,,0.0,0,,RPVNMLMLNHMFFGF98CA
─кмw░╧,й╨жa(дgжa+л╪кл),╖sе_ел─кмw░╧дTе┴╕Ї121~150╕╣,12.98,жэ,,,1060502,дgжa1л╪кл1иожь0,е|╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0740617,48.22,3,2,2,ж│,╡L,2700000,55993,,0.0,0,┐╦д═╢бдзецйЎбC,RPRQMLOLNHMFFGF09CA
дTнл░╧,й╨жa(дgжa+л╪кл),╖sе_елдTнл░╧дде┐лn╕Ї211~240╕╣,7.43,жэ,,,1060416,дgжa1л╪кл1иожь0,дK╝h,дGдQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1021206,81.03999999999999,2,1,1,ж│,ж│,9400000,115992,,0.0,0,,RPOPMLPLNHMFFGF78CA
дTк█░╧,й╨жa(дgжa+л╪кл),╖sе_елдTк█░╧╝╓е■╡є1~30╕╣,22.81,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060401,дgжa1л╪кл1иожь0,д@╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850605,44.47,0,0,1,╡L,ж│,1400000,31482,,0.0,0,,RPXQMLQKNHMFFEF96CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧е┴┼v╕Ї211~240╕╣,16.95,жэ,,,1060401,дgжa1л╪кл1иожь1,е|╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√░й┐√╡м▓V╛одg│y,0961005,172.94,3,2,2,ж│,ж│,18100000,104661,йY╣Dенн▒,21.12,0,,RPQOMLRKNHMFFEF78CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл),╖sе_ел▓HдЇ░╧дде┐кF╕Ї51л╤1~30╕╣,41.16,жэ,,,1060301,дgжa1л╪кл1иожь0,дT╝hбAил┤Y,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0660509,108.02,3,1,1,ж│,╡L,6600000,61100,,0.0,0,,RPQNMLSKNHMFFEF78CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧мї╛ЁкL╕Ї181~210╕╣,26.65,жэ,,,1060501,дgжa1л╪кл1иожь1,дK╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050531,183.04,2,2,2,ж│,ж│,12460000,68073,йY╣Dенн▒,53.15,0,,RPSNMLSKNHMFFEF98CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл),╖sе_ел▓HдЇ░╧дддsе_╕ЇдTмq31л╤91~120╕╣,15.98,жэ,,,1060401,дgжa1л╪кл1иожь0,дQд@╝h,дQдT╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,1010521,89.49000000000001,1,1,1,ж│,ж│,5600000,62577,,0.0,0,,RPSOMLSKNHMFFEF09CA
